Health_Metric,School_Metric,R_Squared,File,N_Counties
Preventable Hosp. Rate (AIAN),PAROCHIAL_PER_10K,0.0002716502109402219,preventable_hospital_stays.csv,11
% With Access to Exercise Opportunities,PAROCHIAL_PER_10K,0.00024809283795246273,access_to_exercise_opportunities.csv,12
Firearm Fatalities Rate,PRIMARY_PER_10K,0.00019485291015231,firearm_fatalities.csv,12
Social Association Rate,SCHOOLS_PER_10K,0.00018166113086937052,social_associations.csv,13
% Screened (AIAN),PRIMARY_PER_10K,0.00017743637312495064,mammography_screening.csv,12
Social Association Rate,COLLEGE_PER_10K,0.00015979512871999724,social_associations.csv,12
% Drive Alone (AIAN),COLLEGE_PER_10K,8.46694070266718e-05,driving_alone_to_work.csv,11
% Children in Poverty (AIAN),CHARTER_PER_10K,7.488992689985707e-05,children_in_poverty.csv,11
Drug Overdose Mortality Rate (Hispanic),COLLEGE_PER_10K,6.263463274847059e-05,drug_overdose_deaths.csv,10
% Enrolled in Free or Reduced Lunch,MIDDLE_PER_10K,5.8191792896788996e-05,children_eligible_for_free_or_reduced_price_lunch.csv,13
Child Mortality Rate,CHARTER_PER_10K,5.409585614468693e-05,child_mortality.csv,11
% Vaccinated (Hispanic),PAROCHIAL_PER_10K,2.461825184840727e-05,flu_vaccinations.csv,12
High School Graduation Rate,MIDDLE_PER_10K,2.1748934253218444e-05,high_school_graduation.csv,13
% Driving Deaths with Alcohol Involvement,PAROCHIAL_PER_10K,3.7435369862892642e-06,alcoholimpaired_driving_deaths.csv,12
Homicide Rate,CHARTER_PER_10K,2.7915382783127995e-08,homicides.csv,11
